workerid,A,B,percent,read_and_decide_time,quant,read_time_one,response
84,"""jallem""","""sildal""",4,471,"""Fewer than half""",667,false
84,"""raster""","""movell""",74,503,"""Many""",789,true
84,"""pirter""","""secent""",2,400,"""Fewer than half""",781,false
84,"""chulks""","""vulhor""",83,402,"""Most""",816,true
84,"""shamer""","""bloifs""",27,651,"""Few""",775,true
84,"""raster""","""movell""",12,381,"""Fewer than half""",768,true
84,"""pliper""","""sesare""",85,542,"""More than half""",880,true
84,"""shamer""","""bloifs""",44,556,"""More than half""",793,false
84,"""hadder""","""ollidy""",82,477,"""Most""",863,true
84,"""padnet""","""fanely""",17,593,"""Fewer than half""",852,true
84,"""beckel""","""racual""",43,514,"""More than half""",861,false
84,"""boddle""","""molill""",9,861,"""Fewer than half""",905,true
84,"""raster""","""movell""",6,527,"""Most""",821,false
84,"""fleeve""","""scalfs""",64,476,"""Most""",843,true
84,"""jallem""","""sildal""",54,715,"""More than half""",852,true
84,"""tiklet""","""hullaw""",43,433,"""Many""",799,false
84,"""pluset""","""stubad""",18,587,"""Most""",828,false
84,"""isbant""","""unairs""",6,581,"""Many""",698,false
84,"""schook""","""jabant""",22,468,"""Few""",734,false
84,"""beckel""","""racual""",67,430,"""Most""",709,true
84,"""birler""","""enciad""",20,764,"""Fewer than half""",1028,true
84,"""bemble""","""squank""",44,671,"""Many""",855,false
84,"""tecker""","""biller""",37,596,"""Few""",871,false
84,"""isbant""","""unairs""",6,910,"""Few""",821,true
84,"""jallem""","""sildal""",70,462,"""Many""",791,true
84,"""monter""","""melelt""",23,443,"""More than half""",819,false
84,"""clidge""","""hensly""",76,474,"""Few""",679,false
84,"""fleeve""","""scalfs""",43,1347,"""Few""",705,false
84,"""werner""","""hurmer""",32,454,"""More than half""",669,false
84,"""monter""","""melelt""",93,569,"""Fewer than half""",781,false
84,"""strant""","""potind""",21,401,"""More than half""",651,false
84,"""coamin""","""mucond""",64,774,"""Few""",733,false
84,"""ingell""","""nalill""",58,556,"""More than half""",678,true
84,"""isbant""","""unairs""",22,467,"""Most""",705,false
84,"""ingell""","""nalill""",9,452,"""Most""",710,false
84,"""bemble""","""squank""",43,438,"""Few""",775,false
84,"""middor""","""drooty""",34,871,"""Many""",716,true
84,"""puctor""","""recure""",21,414,"""Fewer than half""",607,true
84,"""kustle""","""reshix""",69,452,"""Most""",661,true
84,"""hadder""","""ollidy""",13,456,"""More than half""",683,false
84,"""tecker""","""biller""",32,521,"""Most""",570,false
84,"""cather""","""funder""",70,456,"""More than half""",643,true
84,"""bameta""","""unzast""",63,452,"""More than half""",629,true
84,"""beckel""","""racual""",95,536,"""Fewer than half""",602,false
84,"""pobbit""","""spippy""",14,759,"""Few""",546,true
84,"""puggle""","""entand""",87,381,"""Many""",550,true
84,"""shamer""","""bloifs""",40,502,"""Many""",599,false
84,"""pirter""","""secent""",13,433,"""Most""",568,false
84,"""monter""","""melelt""",44,568,"""Few""",596,false
84,"""werner""","""hurmer""",66,375,"""Most""",513,true
84,"""chulks""","""vulhor""",11,450,"""Few""",606,true
84,"""schook""","""jabant""",56,521,"""Fewer than half""",589,false
84,"""middor""","""drooty""",86,392,"""Most""",592,true
84,"""werner""","""hurmer""",86,441,"""Fewer than half""",593,false
84,"""tecker""","""biller""",97,439,"""More than half""",564,true
84,"""chulks""","""vulhor""",85,421,"""Many""",546,true
84,"""shurry""","""preser""",29,461,"""More than half""",588,false
84,"""puggle""","""entand""",36,479,"""More than half""",576,false
84,"""cather""","""funder""",38,483,"""Most""",592,false
84,"""ancits""","""smeath""",62,616,"""Fewer than half""",592,false
84,"""puctor""","""recure""",80,404,"""Many""",520,true
84,"""padnet""","""fanely""",64,403,"""More than half""",645,true
84,"""zetten""","""unfobs""",71,556,"""Few""",654,false
84,"""jallem""","""sildal""",69,458,"""Few""",556,false
84,"""puctor""","""recure""",53,715,"""Few""",553,false
84,"""russer""","""huttle""",78,439,"""More than half""",533,true
84,"""shrile""","""athoid""",89,596,"""Fewer than half""",571,false
84,"""ancits""","""smeath""",51,419,"""Few""",513,false
84,"""puggle""","""entand""",90,439,"""Fewer than half""",598,false
84,"""boddle""","""molill""",41,808,"""Many""",620,false
84,"""hadder""","""ollidy""",72,728,"""Fewer than half""",586,false
84,"""bameta""","""unzast""",97,354,"""Many""",745,true
84,"""boddle""","""molill""",20,656,"""Few""",583,false
84,"""spunge""","""wenple""",76,470,"""Few""",270,false
84,"""chadop""","""shaple""",8,767,"""Many""",600,false
84,"""cather""","""funder""",89,2175,"""Few""",597,false
84,"""menner""","""nandow""",53,1422,"""Few""",485,false
84,"""pluset""","""stubad""",91,960,"""More than half""",135,true
84,"""coppar""","""hunene""",27,1039,"""Few""",1082,true
84,"""shurry""","""preser""",99,466,"""Few""",663,false
84,"""awplor""","""fasees""",29,521,"""Most""",660,false
84,"""dorder""","""coggon""",7,540,"""Fewer than half""",984,true
84,"""sporer""","""firtly""",48,686,"""Fewer than half""",667,true
84,"""menner""","""nandow""",45,402,"""Fewer than half""",607,true
84,"""birler""","""enciad""",81,716,"""Few""",756,false
84,"""shurry""","""preser""",87,431,"""Fewer than half""",726,false
84,"""ingell""","""nalill""",48,600,"""Many""",822,false
84,"""hadder""","""ollidy""",76,453,"""Few""",862,false
84,"""pliper""","""sesare""",3,380,"""Fewer than half""",774,true
84,"""pobbit""","""spippy""",84,468,"""Many""",775,true
84,"""pirter""","""secent""",77,710,"""More than half""",779,true
84,"""mecket""","""plumry""",70,390,"""Fewer than half""",793,false
84,"""beckel""","""racual""",32,431,"""Few""",810,true
84,"""cosutz""","""spover""",87,700,"""Most""",801,true
84,"""clidge""","""hensly""",52,473,"""Fewer than half""",911,false
84,"""padnet""","""fanely""",26,475,"""Most""",706,false
84,"""dorder""","""coggon""",42,533,"""Most""",870,false
84,"""ingell""","""nalill""",15,577,"""Fewer than half""",803,true
84,"""bameta""","""unzast""",24,486,"""Most""",932,false
84,"""kustle""","""reshix""",81,490,"""Fewer than half""",850,false
84,"""birler""","""enciad""",49,1076,"""Most""",1384,false
84,"""devole""","""sholly""",92,548,"""Few""",779,false
84,"""umpond""","""marire""",88,369,"""More than half""",822,true
84,"""fleeve""","""scalfs""",17,451,"""More than half""",807,false
84,"""pobbit""","""spippy""",2,464,"""Most""",849,false
84,"""tecker""","""biller""",46,771,"""Fewer than half""",900,true
84,"""sporer""","""firtly""",43,491,"""Many""",716,false
84,"""chevel""","""podden""",62,460,"""More than half""",783,true
84,"""coppar""","""hunene""",57,419,"""More than half""",893,true
84,"""tecker""","""biller""",13,436,"""Many""",921,false
84,"""monter""","""melelt""",90,412,"""Many""",896,true
84,"""devole""","""sholly""",89,410,"""More than half""",989,true
84,"""awplor""","""fasees""",8,441,"""Fewer than half""",848,true
84,"""clidge""","""hensly""",53,420,"""Most""",956,true
85,"""glerb""","""fizzda""",20,8183,"""All""",424,false
85,"""thonk""","""krangly""",82,5241,"""Some""",6024,true
85,"""slarm""","""briddle""",11,5202,"""None""",4848,false
85,"""klong""","""nooty""",62,4562,"""All""",3079,false
85,"""dring""","""larfy""",28,2096,"""None""",3808,false
85,"""floom""","""plerful""",92,4609,"""Some""",4182,true
85,"""blek""","""orkital""",54,2688,"""None""",3480,false
85,"""tenk""","""glurgy""",8,4736,"""All""",2887,false
85,"""mecket""","""plumry""",40,4457,"""Most""",5007,false
85,"""pobbit""","""spippy""",93,4345,"""Few""",3569,false
85,"""tecker""","""biller""",17,2352,"""More than half""",3695,false
85,"""spunge""","""wenple""",22,5873,"""Fewer than half""",5432,true
85,"""werner""","""hurmer""",8,2695,"""Fewer than half""",3479,true
85,"""strant""","""potind""",73,2312,"""More than half""",5960,true
85,"""shamer""","""bloifs""",14,14025,"""Many""",2808,true
85,"""puggle""","""entand""",28,3760,"""Most""",3345,false
85,"""shamer""","""bloifs""",37,3665,"""Most""",2544,false
85,"""beckel""","""racual""",99,2270,"""Few""",2855,false
85,"""tecker""","""biller""",40,2336,"""Many""",2368,true
85,"""bemble""","""squank""",72,1554,"""Most""",2168,true
85,"""pirter""","""secent""",19,1912,"""More than half""",2856,false
85,"""beckel""","""racual""",20,2113,"""Most""",2686,false
85,"""strant""","""potind""",7,2272,"""Most""",4416,false
85,"""pirter""","""secent""",23,3976,"""Few""",4952,true
85,"""chevel""","""podden""",43,9410,"""Few""",1736,false
85,"""monter""","""melelt""",76,2273,"""Few""",1871,false
85,"""pirter""","""secent""",5,2874,"""Many""",3143,false
85,"""mecket""","""plumry""",35,1991,"""Fewer than half""",3744,true
85,"""tecker""","""biller""",75,1472,"""Most""",2537,true
85,"""padnet""","""fanely""",5,1504,"""More than half""",1848,false
85,"""middor""","""drooty""",44,1720,"""Most""",2712,false
85,"""spunge""","""wenple""",18,1361,"""Most""",1841,false
85,"""bemble""","""squank""",28,1527,"""More than half""",1751,false
85,"""shrile""","""athoid""",30,1936,"""Most""",1991,false
85,"""cosutz""","""spover""",83,3928,"""Few""",2312,false
85,"""coamin""","""mucond""",69,1440,"""More than half""",1752,true
85,"""devole""","""sholly""",8,1120,"""More than half""",1928,false
85,"""umpond""","""marire""",59,2043,"""Fewer than half""",2720,false
85,"""spunge""","""wenple""",55,3672,"""Few""",1576,false
85,"""coppar""","""hunene""",60,1193,"""Fewer than half""",1837,false
85,"""tiklet""","""hullaw""",1,1464,"""Most""",2847,false
85,"""zetten""","""unfobs""",21,2010,"""Most""",1440,false
85,"""isbant""","""unairs""",41,3088,"""More than half""",1841,false
85,"""sporer""","""firtly""",63,1872,"""Many""",2168,true
85,"""bemble""","""squank""",63,2104,"""Fewer than half""",1448,false
85,"""raster""","""movell""",66,1400,"""Many""",1569,true
85,"""umpond""","""marire""",35,2136,"""More than half""",1856,false
85,"""werner""","""hurmer""",28,3776,"""Few""",2575,true
85,"""coppar""","""hunene""",73,1817,"""Most""",2847,true
85,"""cather""","""funder""",44,20210,"""More than half""",4033,false
85,"""puctor""","""recure""",4,1360,"""More than half""",2944,false
85,"""pliper""","""sesare""",11,3577,"""Many""",2360,true
85,"""shamer""","""bloifs""",29,2513,"""Fewer than half""",2336,false
85,"""raster""","""movell""",62,4479,"""Fewer than half""",2849,false
85,"""puggle""","""entand""",83,2192,"""Many""",2184,true
85,"""boddle""","""molill""",64,1916,"""Most""",1511,true
85,"""hadder""","""ollidy""",79,1338,"""More than half""",2024,true
85,"""cather""","""funder""",3,2824,"""Few""",1760,true
85,"""kustle""","""reshix""",91,1680,"""Few""",1608,false
85,"""coamin""","""mucond""",28,2007,"""Fewer than half""",1655,true
85,"""bameta""","""unzast""",41,3857,"""Few""",1758,true
85,"""puctor""","""recure""",87,1528,"""Fewer than half""",1680,false
85,"""awplor""","""fasees""",57,1496,"""Most""",2000,true
85,"""devole""","""sholly""",60,2377,"""Many""",1352,true
85,"""awplor""","""fasees""",15,1728,"""More than half""",1378,false
85,"""bameta""","""unzast""",47,1216,"""More than half""",2128,false
85,"""monter""","""melelt""",7,2409,"""Fewer than half""",1976,true
85,"""birler""","""enciad""",77,1967,"""Most""",1512,true
85,"""russer""","""huttle""",68,1600,"""Many""",1495,true
85,"""werner""","""hurmer""",5,5095,"""Many""",1392,false
85,"""pengyl""","""sedest""",19,1960,"""Fewer than half""",2560,true
85,"""schook""","""jabant""",27,2064,"""Most""",1799,false
85,"""jallem""","""sildal""",87,1135,"""Many""",1304,true
85,"""ancits""","""smeath""",40,2057,"""Fewer than half""",1311,true
85,"""pliper""","""sesare""",71,3950,"""Fewer than half""",1871,false
85,"""ancits""","""smeath""",6,1831,"""Most""",1296,false
85,"""clidge""","""hensly""",25,4311,"""Most""",1496,false
85,"""werner""","""hurmer""",86,1088,"""More than half""",1487,true
85,"""schook""","""jabant""",71,768,"""More than half""",1639,true
85,"""puggle""","""entand""",33,2185,"""Fewer than half""",1576,true
85,"""isbant""","""unairs""",59,1738,"""Many""",1224,true
85,"""coppar""","""hunene""",39,1312,"""Many""",1288,true
85,"""middor""","""drooty""",32,1896,"""Fewer than half""",1065,true
85,"""mecket""","""plumry""",90,1057,"""More than half""",1288,true
85,"""awplor""","""fasees""",65,2336,"""Fewer than half""",1257,false
85,"""chulks""","""vulhor""",47,3193,"""Most""",1232,false
85,"""kustle""","""reshix""",26,2815,"""Most""",1152,false
85,"""dorder""","""coggon""",99,2144,"""Few""",1145,false
85,"""sporer""","""firtly""",42,2114,"""More than half""",1622,false
85,"""gukbar""","""soarse""",49,2120,"""Most""",1495,false
85,"""russer""","""huttle""",98,1416,"""Most""",1264,true
85,"""zetten""","""unfobs""",84,2280,"""More than half""",1600,true
85,"""boddle""","""molill""",64,1553,"""Many""",1360,true
85,"""devole""","""sholly""",28,1640,"""Few""",1592,true
85,"""menner""","""nandow""",76,1336,"""Most""",1120,true
85,"""russer""","""huttle""",66,1471,"""Fewer than half""",1168,false
85,"""birler""","""enciad""",79,1378,"""Many""",1256,true
85,"""padnet""","""fanely""",82,1160,"""Most""",1137,true
85,"""clidge""","""hensly""",34,2200,"""Fewer than half""",1295,true
85,"""pengyl""","""sedest""",53,1784,"""Many""",1232,true
85,"""mecket""","""plumry""",73,1841,"""Few""",1312,false
85,"""gukbar""","""soarse""",93,920,"""More than half""",1552,true
85,"""hadder""","""ollidy""",34,2456,"""Few""",1343,true
85,"""jallem""","""sildal""",86,1753,"""Few""",1143,false
85,"""gukbar""","""soarse""",25,1368,"""Fewer than half""",1528,true
85,"""pluset""","""stubad""",47,2097,"""Many""",929,true
85,"""middor""","""drooty""",81,1632,"""More than half""",56,true
85,"""boddle""","""molill""",10,2809,"""More than half""",1183,false
85,"""clidge""","""hensly""",67,976,"""More than half""",1569,true
85,"""devole""","""sholly""",78,1392,"""Most""",1248,true
85,"""menner""","""nandow""",56,2729,"""Few""",1238,false
85,"""raster""","""movell""",39,1768,"""More than half""",1128,false
85,"""cather""","""funder""",52,2736,"""Fewer than half""",1152,false
85,"""puctor""","""recure""",12,4985,"""Many""",1304,true
85,"""spunge""","""wenple""",10,2056,"""Many""",1568,true
85,"""pluset""","""stubad""",69,1241,"""Fewer than half""",1672,false
85,"""cather""","""funder""",67,760,"""Most""",1423,true
85,"""birler""","""enciad""",98,1201,"""Fewer than half""",1288,false
85,"""birler""","""enciad""",31,930,"""More than half""",2016,false
85,"""pobbit""","""spippy""",15,1319,"""Many""",1247,true
85,"""zetten""","""unfobs""",20,1976,"""Fewer than half""",1631,true
85,"""chadop""","""shaple""",35,1537,"""Most""",1408,false
85,"""isbant""","""unairs""",87,1768,"""Few""",1487,false
85,"""chevel""","""podden""",55,1176,"""Fewer than half""",1303,false
85,"""coppar""","""hunene""",38,816,"""More than half""",1407,false
85,"""bameta""","""unzast""",96,1424,"""Many""",1312,true
85,"""hadder""","""ollidy""",5,1569,"""Fewer than half""",1231,true
85,"""beckel""","""racual""",64,1000,"""More than half""",1384,true
85,"""coamin""","""mucond""",21,1194,"""Many""",912,true
85,"""pengyl""","""sedest""",36,2384,"""Most""",1264,false
85,"""sporer""","""firtly""",73,1344,"""Fewer than half""",1279,false
85,"""tiklet""","""hullaw""",92,720,"""More than half""",1272,true
85,"""shrile""","""athoid""",29,1288,"""Many""",1128,true
85,"""zetten""","""unfobs""",64,2041,"""Few""",992,false
85,"""padnet""","""fanely""",77,1112,"""Fewer than half""",1206,false
85,"""isbant""","""unairs""",79,1056,"""Fewer than half""",1255,false
85,"""zetten""","""unfobs""",16,1160,"""Many""",1103,true
85,"""kustle""","""reshix""",52,713,"""More than half""",1400,true
85,"""chadop""","""shaple""",37,5777,"""Few""",1239,true
85,"""dorder""","""coggon""",91,1368,"""Most""",1151,true
85,"""cosutz""","""spover""",60,1191,"""More than half""",1188,true
85,"""jallem""","""sildal""",88,648,"""Most""",1296,true
85,"""cosutz""","""spover""",93,808,"""Many""",1343,true
85,"""chevel""","""podden""",54,824,"""Many""",1176,true
85,"""shamer""","""bloifs""",42,11323,"""Few""",1334,true
85,"""pluset""","""stubad""",30,1080,"""More than half""",1257,false
85,"""ancits""","""smeath""",65,4888,"""Few""",1185,false
85,"""isbant""","""unairs""",74,736,"""Most""",1591,true
85,"""fleeve""","""scalfs""",78,1023,"""Few""",1095,false
85,"""ingell""","""nalill""",81,720,"""Many""",1183,true
85,"""ingell""","""nalill""",25,784,"""More than half""",1335,false
85,"""ingell""","""nalill""",30,1696,"""Few""",1241,true
85,"""padnet""","""fanely""",86,1649,"""Few""",1200,false
85,"""devole""","""sholly""",67,5537,"""Fewer than half""",2000,false
85,"""pobbit""","""spippy""",57,4160,"""Fewer than half""",2736,false
85,"""clidge""","""hensly""",90,1217,"""Few""",983,false
85,"""chulks""","""vulhor""",72,824,"""More than half""",1079,true
85,"""tiklet""","""hullaw""",2,1472,"""Fewer than half""",1256,true
85,"""monter""","""melelt""",95,1072,"""More than half""",1128,true
85,"""boddle""","""molill""",69,2552,"""Few""",1096,false
85,"""bemble""","""squank""",94,729,"""Many""",1008,true
85,"""tiklet""","""hullaw""",40,2673,"""Many""",1016,true
85,"""shrile""","""athoid""",6,1208,"""Fewer than half""",1144,true
85,"""pliper""","""sesare""",71,889,"""Most""",1031,true
85,"""dorder""","""coggon""",26,1192,"""More than half""",1296,false
85,"""fleeve""","""scalfs""",51,936,"""More than half""",1137,true
85,"""strant""","""potind""",26,1259,"""Fewer than half""",1168,true
85,"""padnet""","""fanely""",60,920,"""Many""",1407,true
85,"""coamin""","""mucond""",16,1784,"""Most""",1296,false
85,"""dorder""","""coggon""",53,1833,"""Fewer than half""",2016,false
85,"""awplor""","""fasees""",78,12367,"""Few""",1735,false
85,"""sporer""","""firtly""",78,1079,"""Few""",984,false
85,"""bameta""","""unzast""",70,1216,"""Fewer than half""",1568,false
85,"""raster""","""movell""",97,752,"""Most""",1129,true
85,"""shrile""","""athoid""",89,2016,"""Few""",1177,false
85,"""pobbit""","""spippy""",16,1008,"""More than half""",1160,false
85,"""shurry""","""preser""",80,1041,"""More than half""",1352,true
85,"""shurry""","""preser""",15,1583,"""Fewer than half""",1328,true
85,"""pliper""","""sesare""",31,4400,"""Few""",1248,true
85,"""bemble""","""squank""",22,1024,"""Few""",1592,true
85,"""chevel""","""podden""",23,1496,"""More than half""",1248,false
85,"""pengyl""","""sedest""",97,1210,"""More than half""",1448,true
85,"""birler""","""enciad""",35,1937,"""Few""",1384,true
85,"""dorder""","""coggon""",79,1928,"""Many""",1167,true
85,"""schook""","""jabant""",49,6337,"""Few""",951,true
85,"""tiklet""","""hullaw""",78,2367,"""Few""",1096,false
85,"""umpond""","""marire""",63,2953,"""Most""",1175,true
85,"""chadop""","""shaple""",78,664,"""More than half""",1184,true
85,"""shurry""","""preser""",34,1120,"""Most""",1208,false
85,"""coamin""","""mucond""",70,2697,"""Few""",1111,false
85,"""awplor""","""fasees""",87,929,"""Many""",1190,true
85,"""ingell""","""nalill""",89,1199,"""Fewer than half""",1168,false
85,"""kustle""","""reshix""",74,809,"""Many""",1168,true
85,"""monter""","""melelt""",95,888,"""Many""",1111,true
85,"""jallem""","""sildal""",13,1520,"""More than half""",1296,false
85,"""pluset""","""stubad""",17,1177,"""Few""",1126,true
85,"""kustle""","""reshix""",36,3905,"""Fewer than half""",1248,true
85,"""strant""","""potind""",81,1089,"""Few""",1624,false
85,"""fleeve""","""scalfs""",27,1888,"""Fewer than half""",1376,true
85,"""cosutz""","""spover""",9,2480,"""Fewer than half""",1527,true
85,"""russer""","""huttle""",49,1569,"""More than half""",1886,false
85,"""shamer""","""bloifs""",59,1637,"""More than half""",1416,true
85,"""chevel""","""podden""",60,761,"""Most""",1984,true
85,"""tecker""","""biller""",88,1256,"""Few""",1152,false
85,"""fleeve""","""scalfs""",31,1360,"""Most""",1095,false
85,"""umpond""","""marire""",36,1048,"""Few""",1031,true
85,"""monter""","""melelt""",42,4592,"""Most""",1056,false
85,"""chadop""","""shaple""",13,825,"""Fewer than half""",976,true
85,"""cather""","""funder""",71,1559,"""Many""",1176,true
85,"""schook""","""jabant""",15,2560,"""Many""",1001,true
85,"""menner""","""nandow""",54,1265,"""Fewer than half""",1224,false
85,"""mecket""","""plumry""",89,1009,"""Many""",1074,true
85,"""russer""","""huttle""",75,1176,"""Few""",1079,false
85,"""gukbar""","""soarse""",81,1705,"""Many""",1567,true
85,"""schook""","""jabant""",37,1359,"""Fewer than half""",1048,true
85,"""gukbar""","""soarse""",30,944,"""Few""",1360,true
85,"""pirter""","""secent""",81,882,"""Most""",1312,true
85,"""strant""","""potind""",78,632,"""Many""",1078,true
85,"""puggle""","""entand""",85,1592,"""More than half""",1409,true
85,"""shurry""","""preser""",43,2625,"""Few""",1665,true
85,"""shurry""","""preser""",2,2911,"""Many""",1087,false
85,"""chulks""","""vulhor""",3,2753,"""Many""",1376,false
85,"""werner""","""hurmer""",14,1777,"""Most""",1391,false
85,"""chadop""","""shaple""",84,1392,"""Many""",1368,true
85,"""puctor""","""recure""",52,753,"""Most""",1160,true
85,"""raster""","""movell""",21,1488,"""Few""",1240,true
85,"""pluset""","""stubad""",80,1393,"""Most""",1554,true
85,"""hadder""","""ollidy""",15,1576,"""Most""",1103,false
85,"""beckel""","""racual""",31,952,"""Fewer than half""",1175,true
85,"""pirter""","""secent""",84,1360,"""Fewer than half""",1463,false
85,"""menner""","""nandow""",21,1360,"""More than half""",1295,false
85,"""hadder""","""ollidy""",60,832,"""Many""",1272,true
85,"""ingell""","""nalill""",92,760,"""Most""",1208,true
85,"""chulks""","""vulhor""",34,2321,"""Few""",1263,true
85,"""middor""","""drooty""",35,11306,"""Few""",1464,true
85,"""ancits""","""smeath""",93,784,"""Many""",1888,true
85,"""menner""","""nandow""",23,4976,"""Many""",1215,true
85,"""spunge""","""wenple""",57,729,"""More than half""",1240,true
85,"""puctor""","""recure""",98,1833,"""Few""",1559,false
85,"""pobbit""","""spippy""",70,689,"""Most""",1176,true
85,"""beckel""","""racual""",92,1264,"""Many""",1360,true
85,"""clidge""","""hensly""",88,744,"""Many""",1504,true
85,"""fleeve""","""scalfs""",10,13113,"""Many""",1265,false
85,"""coppar""","""hunene""",66,1784,"""Few""",1279,false
85,"""boddle""","""molill""",51,1225,"""Fewer than half""",1032,false
85,"""puggle""","""entand""",33,3704,"""Few""",1245,true
85,"""bameta""","""unzast""",95,672,"""Most""",1184,true
85,"""chulks""","""vulhor""",10,1113,"""Fewer than half""",1288,true
85,"""tecker""","""biller""",74,1272,"""Fewer than half""",1175,false
85,"""umpond""","""marire""",2,1641,"""Many""",1455,false
85,"""pengyl""","""sedest""",87,1343,"""Few""",1105,false
85,"""jallem""","""sildal""",75,1249,"""Fewer than half""",1324,false
85,"""sporer""","""firtly""",93,976,"""Most""",1327,true
85,"""pliper""","""sesare""",14,6919,"""More than half""",1505,false
85,"""ancits""","""smeath""",76,864,"""More than half""",1056,true
85,"""middor""","""drooty""",36,3472,"""Many""",1231,true
85,"""shrile""","""athoid""",65,983,"""More than half""",1463,true
85,"""cosutz""","""spover""",41,3864,"""Most""",1415,false
86,"""glerb""","""fizzda""",20,3860,"""All""",941,true
86,"""thonk""","""krangly""",82,2628,"""Some""",905,true
86,"""slarm""","""briddle""",11,2067,"""None""",729,false
86,"""klong""","""nooty""",62,1871,"""All""",906,true
86,"""dring""","""larfy""",28,955,"""None""",492,false
86,"""floom""","""plerful""",92,1456,"""Some""",572,true
86,"""blek""","""orkital""",54,1241,"""None""",631,true
86,"""tenk""","""glurgy""",8,2015,"""All""",679,true
86,"""jallem""","""sildal""",33,1398,"""Fewer than half""",984,true
86,"""isbant""","""unairs""",16,1320,"""Few""",658,true
86,"""puctor""","""recure""",13,896,"""Most""",808,false
86,"""shamer""","""bloifs""",45,886,"""More than half""",700,false
86,"""tiklet""","""hullaw""",55,965,"""Many""",729,true
86,"""middor""","""drooty""",72,748,"""Many""",679,true
86,"""pliper""","""sesare""",76,676,"""More than half""",601,true
86,"""zetten""","""unfobs""",42,1798,"""Few""",642,false
86,"""tecker""","""biller""",35,1368,"""Few""",650,true
86,"""clidge""","""hensly""",69,1182,"""Most""",562,true
86,"""chevel""","""podden""",3,640,"""Most""",542,false
86,"""chulks""","""vulhor""",73,1310,"""Many""",512,true
86,"""bemble""","""squank""",55,929,"""Many""",502,true
86,"""strant""","""potind""",58,654,"""Many""",611,true
86,"""bameta""","""unzast""",38,1478,"""Most""",580,true
86,"""pobbit""","""spippy""",56,719,"""More than half""",540,true
86,"""pirter""","""secent""",3,1152,"""Fewer than half""",582,true
86,"""spunge""","""wenple""",5,3230,"""Many""",620,true
86,"""schook""","""jabant""",55,669,"""Most""",669,true
86,"""ingell""","""nalill""",4,856,"""Most""",592,false
86,"""beckel""","""racual""",55,896,"""Few""",541,false
86,"""cosutz""","""spover""",57,660,"""Fewer than half""",561,false
86,"""coamin""","""mucond""",79,620,"""Most""",571,true
86,"""chevel""","""podden""",9,1447,"""Many""",601,false
86,"""pluset""","""stubad""",17,6108,"""Few""",602,true
86,"""strant""","""potind""",83,660,"""Few""",464,false
86,"""zetten""","""unfobs""",12,1251,"""Many""",533,true
86,"""schook""","""jabant""",98,818,"""Fewer than half""",511,false
86,"""spunge""","""wenple""",70,847,"""Few""",512,false
86,"""shrile""","""athoid""",34,1123,"""Many""",544,true
86,"""awplor""","""fasees""",27,699,"""Most""",515,false
86,"""shurry""","""preser""",36,1643,"""Few""",551,false
86,"""pliper""","""sesare""",5,1221,"""Few""",483,true
86,"""shurry""","""preser""",18,650,"""More than half""",532,false
86,"""chulks""","""vulhor""",95,877,"""Fewer than half""",512,false
86,"""puggle""","""entand""",90,651,"""Most""",562,true
86,"""tecker""","""biller""",87,591,"""More than half""",512,true
86,"""chulks""","""vulhor""",38,1575,"""More than half""",552,false
86,"""spunge""","""wenple""",31,1664,"""More than half""",492,false
86,"""cather""","""funder""",43,848,"""Most""",483,false
86,"""russer""","""huttle""",32,758,"""Fewer than half""",464,true
86,"""pobbit""","""spippy""",89,779,"""Many""",511,true
86,"""kustle""","""reshix""",41,699,"""More than half""",462,false
86,"""beckel""","""racual""",64,1339,"""Fewer than half""",630,false
86,"""werner""","""hurmer""",68,983,"""Most""",493,true
86,"""raster""","""movell""",74,729,"""More than half""",345,true
86,"""mecket""","""plumry""",2,759,"""More than half""",482,false
86,"""middor""","""drooty""",71,749,"""Fewer than half""",521,false
86,"""tiklet""","""hullaw""",86,759,"""Most""",558,true
86,"""boddle""","""molill""",59,906,"""More than half""",501,true
86,"""spunge""","""wenple""",92,718,"""Most""",531,true
86,"""padnet""","""fanely""",1,768,"""Most""",520,false
86,"""fleeve""","""scalfs""",71,1811,"""Few""",531,false
86,"""jallem""","""sildal""",66,1063,"""More than half""",444,true
86,"""birler""","""enciad""",95,719,"""Many""",502,true
86,"""menner""","""nandow""",37,797,"""Fewer than half""",562,true
86,"""beckel""","""racual""",86,612,"""Many""",492,true
86,"""fleeve""","""scalfs""",75,561,"""Fewer than half""",501,false
86,"""shamer""","""bloifs""",59,2693,"""Fewer than half""",503,false
86,"""shurry""","""preser""",91,1173,"""Most""",511,true
86,"""coppar""","""hunene""",91,551,"""More than half""",481,true
86,"""ancits""","""smeath""",51,1064,"""Few""",473,false
86,"""pirter""","""secent""",15,581,"""Most""",531,false
86,"""ingell""","""nalill""",15,966,"""Many""",473,true
86,"""shurry""","""preser""",89,1238,"""Fewer than half""",452,false
86,"""werner""","""hurmer""",33,689,"""More than half""",502,false
86,"""hadder""","""ollidy""",84,591,"""Most""",512,true
86,"""monter""","""melelt""",32,687,"""More than half""",502,false
86,"""dorder""","""coggon""",32,601,"""Most""",470,false
86,"""chadop""","""shaple""",11,2167,"""Many""",471,true
86,"""chadop""","""shaple""",81,1378,"""Fewer than half""",472,false
86,"""beckel""","""racual""",94,560,"""Most""",452,true
86,"""gukbar""","""soarse""",10,1476,"""Many""",551,true
